Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
139, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
139, CIVILIZATION_MAYA, 64, 50, 12, 24, 6, 12, 1, 51, 109, 0
139, CIVILIZATION_EGYPT, 94, 36, 9, 27, 19, 4, 1, 234, 330, 0
140, CIVILIZATION_MAPUCHE, 79, 27, 8, 55, 0, 16, 0, 108, 174, 0
140, CIVILIZATION_SCOTLAND, 71, 21, 3, 24, 0, 4, 0, 217, 217, 0
140, CIVILIZATION_GRAN_COLOMBIA, 72, 26, 8, 26, 8, 12, 0, 76, 151, 0
140, CIVILIZATION_GREECE, 52, 14, 7, 12, 0, 3, 1, 52, 116, 0
140, CIVILIZATION_AMERICA, 71, 29, 5, 28, 3, 16, 1, 125, 271, 0
140, CIVILIZATION_CANADA, 60, 28, 6, 15, 7, 8, 1, 23, 23, 0
140, CIVILIZATION_KONGO, 55, 25, 6, 21, 4, 7, 1, 33, 42, 0
140, CIVILIZATION_INDONESIA, 46, 15, 3, 13, 0, 8, 1, 62, 120, 0
140, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 4, 0, 0, 0, 0, 0
140, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
140, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
140, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
140, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
140, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
140, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
140, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
140, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
140, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
140, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
140, CIVILIZATION_JERUSALEM, 12, 14, 1, 5, 0, 0, 0, 0, 0, 0
140, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
140, CIVILIZATION_MAYA, 74, 56, 14, 27, 6, 12, 1, 53, 111, 0
140, CIVILIZATION_EGYPT, 95, 42, 9, 28, 19, 4, 1, 241, 337, 0
141, CIVILIZATION_MAPUCHE, 79, 27, 8, 55, 4, 16, 0, 109, 175, 0
141, CIVILIZATION_SCOTLAND, 71, 21, 3, 24, 0, 4, 0, 219, 219, 0
141, CIVILIZATION_GRAN_COLOMBIA, 72, 26, 8, 28, 8, 12, 0, 79, 154, 0
141, CIVILIZATION_GREECE, 52, 14, 7, 12, 8, 3, 1, 55, 119, 0
141, CIVILIZATION_AMERICA, 72, 29, 6, 28, 3, 16, 1, 129, 275, 0
141, CIVILIZATION_CANADA, 60, 30, 6, 15, 7, 8, 1, 25, 25, 0
141, CIVILIZATION_KONGO, 55, 25, 7, 21, 4, 7, 1, 34, 43, 0
141, CIVILIZATION_INDONESIA, 46, 15, 3, 19, 0, 8, 1, 64, 122, 0
141, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 4, 0, 0, 0, 0, 0
141, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
141, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
141, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
141, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
141, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
141, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
141, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
141, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
141, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 10, 0, 0, 0, 0, 0
141, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
141, CIVILIZATION_JERUSALEM, 12, 14, 1, 5, 7, 0, 0, 0, 0, 0
141, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141, CIVILIZATION_MAYA, 75, 56, 15, 27, 6, 12, 1, 55, 113, 0
141, CIVILIZATION_EGYPT, 95, 45, 9, 28, 10, 4, 1, 248, 344, 0
142, CIVILIZATION_MAPUCHE, 79, 27, 8, 55, 4, 16, 0, 110, 176, 0
142, CIVILIZATION_SCOTLAND, 71, 22, 3, 24, 0, 4, 0, 221, 221, 0
142, CIVILIZATION_GRAN_COLOMBIA, 72, 28, 8, 34, 24, 12, 0, 82, 157, 0
142, CIVILIZATION_GREECE, 52, 14, 7, 14, 8, 3, 1, 58, 122, 0
142, CIVILIZATION_AMERICA, 72, 29, 6, 28, 3, 16, 1, 133, 279, 0
142, CIVILIZATION_CANADA, 60, 30, 6, 15, 7, 8, 1, 27, 27, 0
142, CIVILIZATION_KONGO, 55, 25, 7, 21, 4, 7, 1, 35, 44, 0
142, CIVILIZATION_INDONESIA, 46, 15, 3, 19, 0, 8, 1, 66, 124, 0
142, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 4, 0, 0, 0, 0, 0
142, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
142, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
142, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
142, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
142, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
142, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
142, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
142, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
142, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 10, 0, 0, 0, 0, 0
142, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
142, CIVILIZATION_JERUSALEM, 12, 14, 1, 5, 7, 0, 0, 0, 0, 0
142, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
142, CIVILIZATION_MAYA, 75, 62, 15, 27, 6, 12, 1, 57, 115, 0
142, CIVILIZATION_EGYPT, 95, 45, 9, 29, 10, 4, 1, 255, 351, 0
143, CIVILIZATION_MAPUCHE, 80, 27, 8, 55, 4, 16, 0, 111, 177, 0
143, CIVILIZATION_SCOTLAND, 71, 22, 3, 24, 0, 4, 0, 223, 223, 0
143, CIVILIZATION_GRAN_COLOMBIA, 73, 28, 8, 34, 24, 12, 0, 85, 160, 0
143, CIVILIZATION_GREECE, 52, 14, 7, 14, 8, 3, 1, 61, 125, 0
143, CIVILIZATION_AMERICA, 72, 29, 6, 28, 3, 16, 1, 137, 283, 0
143, CIVILIZATION_CANADA, 60, 30, 6, 15, 7, 8, 1, 29, 29, 0
143, CIVILIZATION_KONGO, 55, 25, 7, 22, 4, 7, 1, 36, 45, 0
143, CIVILIZATION_INDONESIA, 46, 15, 3, 19, 0, 8, 1, 68, 126, 0
143, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
143, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
143, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 10, 0, 0, 0, 0, 0
143, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_JERUSALEM, 12, 14, 1, 5, 8, 0, 0, 0, 0, 0
143, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
143, CIVILIZATION_MAYA, 75, 62, 15, 28, 6, 12, 1, 59, 117, 0
143, CIVILIZATION_EGYPT, 97, 45, 10, 30, 10, 4, 1, 262, 358, 0
144, CIVILIZATION_MAPUCHE, 80, 27, 8, 55, 4, 16, 0, 82, 177, 0
144, CIVILIZATION_SCOTLAND, 71, 22, 3, 25, 0, 4, 0, 225, 225, 0
144, CIVILIZATION_GRAN_COLOMBIA, 73, 28, 8, 34, 24, 12, 0, 88, 163, 0
144, CIVILIZATION_GREECE, 52, 16, 7, 14, 0, 3, 1, 64, 128, 0
144, CIVILIZATION_AMERICA, 72, 29, 6, 29, 3, 16, 1, 141, 287, 0
144, CIVILIZATION_CANADA, 60, 30, 6, 15, 7, 8, 1, 31, 31, 0
144, CIVILIZATION_KONGO, 55, 25, 7, 23, 4, 7, 1, 7, 45, 0
144, CIVILIZATION_INDONESIA, 46, 15, 3, 19, 0, 8, 1, 40, 126, 0
144, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
144, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
144, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
144, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
144, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
144, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
144, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
144, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
144, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
144, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 10, 0, 0, 0, 0, 0
144, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
144, CIVILIZATION_JERUSALEM, 12, 17, 1, 6, 8, 0, 0, 0, 0, 0
144, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
144, CIVILIZATION_MAYA, 76, 62, 15, 28, 6, 13, 1, 61, 119, 0
144, CIVILIZATION_EGYPT, 98, 45, 10, 31, 10, 4, 1, 269, 365, 0
145, CIVILIZATION_MAPUCHE, 80, 25, 8, 56, 4, 16, 0, 53, 177, 0
145, CIVILIZATION_SCOTLAND, 72, 22, 4, 25, 0, 4, 0, 227, 227, 0
145, CIVILIZATION_GRAN_COLOMBIA, 74, 28, 8, 33, 24, 12, 0, 91, 166, 0
145, CIVILIZATION_GREECE, 53, 16, 7, 14, 0, 3, 1, 57, 128, 0
145, CIVILIZATION_AMERICA, 73, 29, 6, 30, 3, 16, 1, 146, 292, 0
145, CIVILIZATION_CANADA, 60, 30, 6, 15, 7, 8, 1, 33, 33, 0
145, CIVILIZATION_KONGO, 55, 25, 7, 23, 4, 7, 1, 8, 46, 0
145, CIVILIZATION_INDONESIA, 46, 15, 3, 19, 0, 8, 1, 42, 128, 0
145, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
145, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
145, CIVILIZATION_LISBON, 13, 12, 2, 8, 0, 0, 0, 0, 0, 0
145, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
145, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
145, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
145, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
145, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
145, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
145, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 10, 0, 0, 0, 0, 0
145, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
145, CIVILIZATION_JERUSALEM, 12, 17, 1, 6, 8, 0, 0, 0, 0, 0
145, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
145, CIVILIZATION_MAYA, 76, 66, 16, 28, 6, 13, 1, 63, 121, 0
145, CIVILIZATION_EGYPT, 98, 45, 10, 31, 10, 4, 1, 277, 373, 0
146, CIVILIZATION_MAPUCHE, 80, 20, 8, 56, 0, 16, 0, 54, 178, 0
146, CIVILIZATION_SCOTLAND, 73, 22, 4, 26, 0, 4, 0, 229, 229, 0
146, CIVILIZATION_GRAN_COLOMBIA, 74, 28, 8, 33, 24, 12, 0, 94, 169, 0
146, CIVILIZATION_GREECE, 53, 18, 7, 14, 0, 3, 1, 60, 131, 0
146, CIVILIZATION_AMERICA, 74, 29, 6, 30, 3, 16, 1, 151, 297, 0
146, CIVILIZATION_CANADA, 60, 30, 6, 15, 7, 8, 1, 35, 35, 0
146, CIVILIZATION_KONGO, 55, 25, 7, 23, 4, 7, 1, 9, 47, 0
146, CIVILIZATION_INDONESIA, 46, 15, 3, 20, 0, 8, 1, 44, 130, 0
146, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
146, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
146, CIVILIZATION_LISBON, 13, 12, 2, 8, 0, 0, 0, 0, 0, 0
146, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
146, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
146, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
146, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
146, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
146, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
146, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 10, 0, 0, 0, 0, 0
146, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
146, CIVILIZATION_JERUSALEM, 12, 17, 1, 6, 8, 0, 0, 0, 0, 0
146, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
146, CIVILIZATION_MAYA, 76, 68, 16, 29, 6, 13, 1, 65, 123, 0
146, CIVILIZATION_EGYPT, 98, 46, 10, 31, 10, 4, 1, 285, 381, 0
147, CIVILIZATION_MAPUCHE, 62, 15, 6, 49, 0, 12, 0, 55, 179, 0
147, CIVILIZATION_SCOTLAND, 74, 24, 4, 26, 0, 4, 0, 231, 231, 0
147, CIVILIZATION_GRAN_COLOMBIA, 76, 28, 8, 33, 24, 12, 0, 97, 172, 0
147, CIVILIZATION_GREECE, 53, 18, 7, 15, 0, 3, 1, 63, 134, 0
147, CIVILIZATION_AMERICA, 74, 29, 6, 30, 3, 16, 1, 156, 302, 0
147, CIVILIZATION_CANADA, 60, 30, 6, 15, 7, 8, 1, 37, 37, 0
147, CIVILIZATION_KONGO, 55, 25, 7, 23, 0, 7, 1, 10, 48, 0
147, CIVILIZATION_INDONESIA, 47, 15, 3, 20, 0, 8, 1, 46, 132, 0
147, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
147, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
147, CIVILIZATION_LISBON, 13, 12, 2, 8, 0, 0, 0, 0, 0, 0
147, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
147, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
147, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
147, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
147, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
147, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
147, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 10, 0, 0, 0, 0, 0
147, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
147, CIVILIZATION_JERUSALEM, 12, 17, 1, 6, 8, 0, 0, 0, 0, 0
147, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
147, CIVILIZATION_MAYA, 76, 68, 16, 29, 6, 13, 1, 67, 125, 0
147, CIVILIZATION_EGYPT, 118, 59, 12, 35, 10, 7, 1, 293, 389, 0
148, CIVILIZATION_MAPUCHE, 63, 15, 6, 49, 0, 12, 0, 56, 180, 0
148, CIVILIZATION_SCOTLAND, 74, 24, 4, 27, 0, 4, 0, 233, 233, 0
148, CIVILIZATION_GRAN_COLOMBIA, 76, 30, 8, 34, 24, 12, 0, 100, 175, 0
148, CIVILIZATION_GREECE, 54, 18, 7, 15, 0, 3, 1, 66, 137, 0
148, CIVILIZATION_AMERICA, 74, 31, 6, 30, 0, 16, 1, 161, 307, 0
148, CIVILIZATION_CANADA, 61, 30, 6, 15, 7, 8, 1, 39, 39, 0
148, CIVILIZATION_KONGO, 39, 21, 5, 18, 0, 3, 1, 11, 49, 0
148, CIVILIZATION_INDONESIA, 48, 15, 3, 20, 0, 8, 1, 48, 134, 0
148, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
148, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
148, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
148, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
148, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
148, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
148, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
148, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
148, CIVILIZATION_LA_VENTA, 11, 14, 1, 4, 5, 0, 0, 0, 0, 0
148, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 10, 0, 0, 0, 0, 0
148, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
148, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
148, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
148, CIVILIZATION_MAYA, 92, 73, 19, 32, 6, 18, 1, 68, 126, 0
148, CIVILIZATION_EGYPT, 118, 59, 12, 35, 14, 7, 1, 301, 397, 0
149, CIVILIZATION_MAPUCHE, 63, 15, 6, 50, 0, 12, 0, 57, 181, 0
149, CIVILIZATION_SCOTLAND, 74, 24, 4, 27, 0, 4, 0, 235, 235, 0
149, CIVILIZATION_GRAN_COLOMBIA, 77, 30, 8, 35, 24, 12, 0, 103, 178, 0
149, CIVILIZATION_GREECE, 55, 18, 7, 15, 0, 3, 1, 69, 140, 0
149, CIVILIZATION_AMERICA, 74, 31, 6, 30, 13, 16, 1, 166, 312, 0
149, CIVILIZATION_CANADA, 61, 30, 6, 15, 7, 8, 1, 41, 41, 0
149, CIVILIZATION_KONGO, 39, 21, 5, 18, 0, 3, 1, 12, 50, 0
149, CIVILIZATION_INDONESIA, 48, 15, 4, 20, 0, 8, 1, 50, 136, 0
149, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
149, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
149, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
149, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
149, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
149, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
149, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
149, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
149, CIVILIZATION_LA_VENTA, 11, 14, 1, 4, 5, 0, 0, 0, 0, 0
149, CIVILIZATION_VALLETTA, 8, 11, 0, 6, 10, 0, 0, 0, 0, 0
149, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
149, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
149, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
149, CIVILIZATION_MAYA, 94, 75, 19, 33, 12, 18, 1, 69, 127, 0
149, CIVILIZATION_EGYPT, 119, 59, 12, 36, 14, 7, 1, 309, 405, 0
150, CIVILIZATION_MAPUCHE, 63, 15, 6, 50, 0, 12, 0, 58, 182, 0
150, CIVILIZATION_SCOTLAND, 74, 24, 4, 27, 0, 4, 0, 237, 237, 0
150, CIVILIZATION_GRAN_COLOMBIA, 78, 30, 8, 34, 24, 12, 0, 106, 181, 0
150, CIVILIZATION_GREECE, 55, 18, 7, 15, 0, 3, 1, 72, 143, 0
150, CIVILIZATION_AMERICA, 75, 31, 6, 31, 13, 16, 1, 171, 317, 0
150, CIVILIZATION_CANADA, 62, 30, 6, 15, 7, 8, 1, 43, 43, 0
150, CIVILIZATION_KONGO, 39, 21, 5, 18, 0, 3, 1, 13, 51, 0
150, CIVILIZATION_INDONESIA, 48, 15, 5, 20, 0, 8, 1, 52, 138, 0
150, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
150, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
150, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
150, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
150, CIVILIZATION_ARMAGH, 12, 17, 1, 5, 7, 0, 0, 0, 0, 0
150, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
150, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
150, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
150, CIVILIZATION_LA_VENTA, 11, 14, 1, 4, 5, 0, 0, 0, 0, 0
150, CIVILIZATION_VALLETTA, 8, 11, 0, 6, 10, 0, 0, 0, 0, 0
150, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
150, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
150, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
150, CIVILIZATION_MAYA, 94, 75, 19, 35, 12, 18, 1, 70, 128, 0
150, CIVILIZATION_EGYPT, 119, 59, 12, 36, 14, 11, 1, 317, 413, 0
151, CIVILIZATION_MAPUCHE, 63, 15, 6, 50, 0, 12, 0, 59, 183, 0
151, CIVILIZATION_SCOTLAND, 74, 24, 4, 27, 0, 4, 0, 239, 239, 0
151, CIVILIZATION_GRAN_COLOMBIA, 78, 30, 8, 34, 24, 12, 0, 109, 184, 0
151, CIVILIZATION_GREECE, 55, 18, 7, 16, 0, 3, 1, 75, 146, 0
151, CIVILIZATION_AMERICA, 75, 31, 6, 31, 13, 16, 1, 176, 322, 0
151, CIVILIZATION_CANADA, 62, 30, 6, 15, 7, 8, 1, 45, 45, 0
151, CIVILIZATION_KONGO, 39, 21, 5, 18, 0, 3, 1, 14, 52, 0
151, CIVILIZATION_INDONESIA, 48, 15, 5, 20, 0, 8, 1, 54, 140, 0
151, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
151, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
151, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
151, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
151, CIVILIZATION_ARMAGH, 12, 17, 1, 5, 7, 0, 0, 0, 0, 0
151, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
151, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
151, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
151, CIVILIZATION_LA_VENTA, 11, 14, 1, 4, 5, 0, 0, 0, 0, 0
151, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
151, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
151, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
151, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
151, CIVILIZATION_MAYA, 101, 80, 19, 35, 12, 18, 1, 71, 129, 0
151, CIVILIZATION_EGYPT, 119, 59, 12, 36, 14, 23, 1, 325, 421, 0
152, CIVILIZATION_MAPUCHE, 63, 15, 6, 50, 0, 12, 2, 20, 183, 0
152, CIVILIZATION_SCOTLAND, 74, 24, 4, 28, 0, 4, 1, 91, 239, 0
152, CIVILIZATION_GRAN_COLOMBIA, 78, 30, 8, 37, 24, 12, 1, 0, 184, 0
152, CIVILIZATION_GREECE, 55, 18, 7, 16, 0, 3, 2, 43, 146, 0
152, CIVILIZATION_AMERICA, 75, 31, 6, 31, 13, 16, 2, 26, 322, 0
152, CIVILIZATION_CANADA, 64, 30, 6, 15, 7, 8, 3, 7, 45, 0
152, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 15, 53, 0
152, CIVILIZATION_INDONESIA, 48, 15, 5, 20, 0, 8, 3, 36, 140, 0
152, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
152, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
